회차,세트번호,예측번호,당첨번호,일치개수,일치번호,등수
1007,6,5 7 17 26 33 35,8 11 16 19 21 25 +40,0,,0
1007,7,9 18 21 30 38 40,8 11 16 19 21 25 +40,1,21,0
1007,8,2 6 20 23 43 44,8 11 16 19 21 25 +40,0,,0
1007,9,5 10 15 27 35 36,8 11 16 19 21 25 +40,0,,0
1007,10,1 2 4 18 23 25,8 11 16 19 21 25 +40,1,25,0
1008,1,4 7 13 19 26 40,9 11 30 31 41 44 +33,0,,0
1008,2,1 3 10 27 36 41,9 11 30 31 41 44 +33,1,41,0
1008,3,10 20 25 35 36 37,9 11 30 31 41 44 +33,0,,0
1008,4,6 13 15 33 39 40,9 11 30 31 41 44 +33,0,,0
1008,5,7 9 13 21 27 38,9 11 30 31 41 44 +33,1,9,0
1008,6,7 11 21 24 34 35,9 11 30 31 41 44 +33,1,11,0
1008,7,2 9 12 24 33 44,9 11 30 31 41 44 +33,2,9 44,0
1008,8,13 16 19 41 42 44,9 11 30 31 41 44 +33,2,41 44,0
1008,9,6 23 24 26 41 45,9 11 30 31 41 44 +33,1,41,0
1008,10,10 16 17 22 31 39,9 11 30 31 41 44 +33,1,31,0
1009,1,8 16 18 24 25 34,15 23 29 34 40 44 +20,1,34,0
1009,2,18 25 28 29 31 39,15 23 29 34 40 44 +20,1,29,0
1009,3,10 25 28 34 44 45,15 23 29 34 40 44 +20,2,34 44,0
1009,4,4 21 23 29 33 39,15 23 29 34 40 44 +20,2,23 29,0
1009,5,19 24 31 33 42 43,15 23 29 34 40 44 +20,0,,0
1009,6,11 17 26 28 30 35,15 23 29 34 40 44 +20,0,,0
1009,7,11 12 23 31 32 45,15 23 29 34 40 44 +20,1,23,0
1009,8,6 19 24 25 27 42,15 23 29 34 40 44 +20,0,,0
1009,9,1 3 12 15 33 36,15 23 29 34 40 44 +20,1,15,0
1009,10,1 3 10 11 18 42,15 23 29 34 40 44 +20,0,,0
1010,1,2 11 12 21 25 26,9 12 15 25 34 36 +3,2,12 25,0
1010,2,11 21 26 29 32 44,9 12 15 25 34 36 +3,0,,0
1010,3,7 11 20 23 31 45,9 12 15 25 34 36 +3,0,,0
1010,4,3 4 24 36 38 41,9 12 15 25 34 36 +3,1,36,0
1010,5,9 15 16 21 24 26,9 12 15 25 34 36 +3,2,9 15,0
1010,6,2 5 25 37 41 45,9 12 15 25 34 36 +3,1,25,0
1010,7,7 11 13 16 34 38,9 12 15 25 34 36 +3,1,34,0
1010,8,2 17 21 25 34 41,9 12 15 25 34 36 +3,2,25 34,0
1010,9,9 14 26 29 35 37,9 12 15 25 34 36 +3,1,9,0
1010,10,4 5 19 27 33 38,9 12 15 25 34 36 +3,0,,0
1011,1,10 24 25 32 37 40,1 9 12 26 35 38 +42,0,,0
1011,2,3 7 8 24 26 37,1 9 12 26 35 38 +42,1,26,0
1011,3,3 7 13 17 35 45,1 9 12 26 35 38 +42,1,35,0
1011,4,6 24 26 34 37 38,1 9 12 26 35 38 +42,2,26 38,0
1011,5,24 26 29 32 36 42,1 9 12 26 35 38 +42,1,26,0
1011,6,1 7 9 15 29 34,1 9 12 26 35 38 +42,2,1 9,0
1011,7,5 13 16 17 38 41,1 9 12 26 35 38 +42,1,38,0
1011,8,15 21 23 25 30 44,1 9 12 26 35 38 +42,0,,0
1011,9,20 30 33 34 40 41,1 9 12 26 35 38 +42,0,,0
1011,10,15 18 20 21 32 40,1 9 12 26 35 38 +42,0,,0
1012,1,2 20 25 34 38 45,5 11 18 20 35 45 +3,2,20 45,0
1012,2,15 18 19 30 34 40,5 11 18 20 35 45 +3,1,18,0
1012,3,6 9 22 27 30 33,5 11 18 20 35 45 +3,0,,0
1012,4,10 19 20 37 43 44,5 11 18 20 35 45 +3,1,20,0
1012,5,16 21 26 30 32 45,5 11 18 20 35 45 +3,1,45,0
1012,6,2 7 19 23 30 41,5 11 18 20 35 45 +3,0,,0
1012,7,6 8 13 26 40 44,5 11 18 20 35 45 +3,0,,0
1012,8,14 16 25 26 33 42,5 11 18 20 35 45 +3,0,,0
1012,9,7 12 19 24 28 40,5 11 18 20 35 45 +3,0,,0
1012,10,7 15 18 22 29 31,5 11 18 20 35 45 +3,1,18,0
1013,1,3 10 11 29 30 38,21 22 26 34 36 41 +32,0,,0
1013,2,9 17 23 25 34 38,21 22 26 34 36 41 +32,1,34,0
1013,3,9 10 21 33 38 45,21 22 26 34 36 41 +32,1,21,0
1013,4,14 27 31 33 41 44,21 22 26 34 36 41 +32,1,41,0
1013,5,4 21 23 29 32 38,21 22 26 34 36 41 +32,1,21,0
1013,6,10 18 26 29 34 43,21 22 26 34 36 41 +32,2,26 34,0
1013,7,6 11 18 19 28 45,21 22 26 34 36 41 +32,0,,0
1013,8,4 15 17 21 31 43,21 22 26 34 36 41 +32,1,21,0
1013,9,2 9 36 37 42 45,21 22 26 34 36 41 +32,1,36,0
1013,10,12 14 16 24 25 44,21 22 26 34 36 41 +32,0,,0
1014,1,3 4 11 25 39 44,3 11 14 18 26 27 +21,2,3 11,0
1014,2,12 21 24 26 31 40,3 11 14 18 26 27 +21,1,26,0
1014,3,17 27 30 31 33 42,3 11 14 18 26 27 +21,1,27,0
1014,4,17 18 23 24 28 37,3 11 14 18 26 27 +21,1,18,0
1014,5,1 2 5 15 34 40,3 11 14 18 26 27 +21,0,,0
1014,6,4 9 11 25 30 37,3 11 14 18 26 27 +21,1,11,0
1014,7,5 11 24 26 27 45,3 11 14 18 26 27 +21,3,11 26 27,5
1014,8,3 5 14 26 37 41,3 11 14 18 26 27 +21,3,3 14 26,5
1014,9,1 5 15 21 26 29,3 11 14 18 26 27 +21,1,26,0
1014,10,1 3 26 35 39 44,3 11 14 18 26 27 +21,2,3 26,0
1015,1,2 15 22 25 31 34,14 23 31 33 37 40 +44,1,31,0
1015,2,7 13 19 27 30 40,14 23 31 33 37 40 +44,1,40,0
1015,3,5 8 11 27 29 35,14 23 31 33 37 40 +44,0,,0
1015,4,7 11 15 31 36 37,14 23 31 33 37 40 +44,2,31 37,0
1015,5,4 6 8 9 23 26,14 23 31 33 37 40 +44,1,23,0
1015,6,7 9 11 14 36 41,14 23 31 33 37 40 +44,1,14,0
1015,7,13 16 18 29 34 39,14 23 31 33 37 40 +44,0,,0
1015,8,22 24 29 36 42 45,14 23 31 33 37 40 +44,0,,0
1015,9,4 9 12 18 29 35,14 23 31 33 37 40 +44,0,,0
1015,10,11 14 17 35 43 44,14 23 31 33 37 40 +44,1,14,0
1016,1,5 9 13 17 21 45,15 26 28 34 41 42 +44,0,,0
1016,2,2 16 17 31 40 41,15 26 28 34 41 42 +44,1,41,0
1016,3,24 25 26 42 43 45,15 26 28 34 41 42 +44,2,26 42,0
1016,4,5 11 19 20 38 40,15 26 28 34 41 42 +44,0,,0
1016,5,7 8 11 16 36 42,15 26 28 34 41 42 +44,1,42,0
1016,6,6 14 24 28 31 38,15 26 28 34 41 42 +44,1,28,0
1016,7,1 33 35 36 42 44,15 26 28 34 41 42 +44,1,42,0
1016,8,4 16 30 32 41 45,15 26 28 34 41 42 +44,1,41,0
1016,9,21 31 32 33 38 44,15 26 28 34 41 42 +44,0,,0
1016,10,2 6 8 16 31 37,15 26 28 34 41 42 +44,0,,0
1017,1,7 9 26 33 34 41,12 18 22 23 30 34 +32,1,34,0
1017,2,1 14 18 22 35 36,12 18 22 23 30 34 +32,2,18 22,0
1017,3,8 18 19 23 30 41,12 18 22 23 30 34 +32,3,18 23 30,5
1017,4,15 24 27 36 40 42,12 18 22 23 30 34 +32,0,,0
1017,5,3 9 17 22 25 29,12 18 22 23 30 34 +32,1,22,0
1017,6,3 17 18 20 23 24,12 18 22 23 30 34 +32,2,18 23,0
1017,7,7 17 19 26 32 41,12 18 22 23 30 34 +32,0,,0
1017,8,5 9 16 18 34 41,12 18 22 23 30 34 +32,2,18 34,0
1017,9,4 5 12 21 27 42,12 18 22 23 30 34 +32,1,12,0
1017,10,11 14 23 33 38 45,12 18 22 23 30 34 +32,1,23,0
1018,1,3 5 7 11 34 44,3 19 21 25 37 45 +35,1,3,0
1018,2,5 10 12 27 39 41,3 19 21 25 37 45 +35,0,,0
1018,3,3 4 11 12 13 24,3 19 21 25 37 45 +35,1,3,0
1018,4,8 9 25 34 37 45,3 19 21 25 37 45 +35,3,25 37 45,5
1018,5,6 20 22 28 29 30,3 19 21 25 37 45 +35,0,,0
1018,6,27 28 31 32 36 39,3 19 21 25 37 45 +35,0,,0
1018,7,1 11 16 22 26 33,3 19 21 25 37 45 +35,0,,0
1018,8,22 25 27 28 35 42,3 19 21 25 37 45 +35,1,25,0
1018,9,12 13 27 33 42 43,3 19 21 25 37 45 +35,0,,0
1018,10,6 7 9 13 37 40,3 19 21 25 37 45 +35,1,37,0
1019,1,1 4 6 21 23 45,1 4 13 17 34 39 +6,2,1 4,0
1019,2,3 14 34 35 37 43,1 4 13 17 34 39 +6,1,34,0
1019,3,2 9 14 15 27 43,1 4 13 17 34 39 +6,0,,0
1019,4,18 23 24 32 37 40,1 4 13 17 34 39 +6,0,,0
1019,5,1 3 6 15 26 36,1 4 13 17 34 39 +6,1,1,0
1019,6,18 21 26 28 29 43,1 4 13 17 34 39 +6,0,,0
1019,7,3 5 23 26 30 37,1 4 13 17 34 39 +6,0,,0
1019,8,12 18 22 33 36 44,1 4 13 17 34 39 +6,0,,0
1019,9,8 12 23 27 41 44,1 4 13 17 34 39 +6,0,,0
1019,10,1 16 22 27 28 41,1 4 13 17 34 39 +6,1,1,0
1020,1,7 20 23 35 42 45,12 27 29 38 41 45 +6,1,45,0
1020,2,1 3 22 23 29 41,12 27 29 38 41 45 +6,2,29 41,0
1020,3,8 14 16 18 42 45,12 27 29 38 41 45 +6,1,45,0
1020,4,5 12 17 32 38 44,12 27 29 38 41 45 +6,2,12 38,0
1020,5,10 12 19 21 24 33,12 27 29 38 41 45 +6,1,12,0
1020,6,2 9 18 20 38 43,12 27 29 38 41 45 +6,1,38,0
1020,7,2 4 5 21 34 44,12 27 29 38 41 45 +6,0,,0
1020,8,7 15 16 20 23 44,12 27 29 38 41 45 +6,0,,0
1020,9,8 13 20 37 38 40,12 27 29 38 41 45 +6,1,38,0
1020,10,2 6 29 36 38 39,12 27 29 38 41 45 +6,2,29 38,0
1021,1,4 9 31 36 37 41,12 15 17 24 29 45 +16,0,,0
1021,2,2 9 18 25 42 43,12 15 17 24 29 45 +16,0,,0
1021,3,3 8 9 22 35 39,12 15 17 24 29 45 +16,0,,0
1021,4,1 15 21 22 31 43,12 15 17 24 29 45 +16,1,15,0
1021,5,3 14 19 21 37 42,12 15 17 24 29 45 +16,0,,0
1021,6,15 25 28 34 35 39,12 15 17 24 29 45 +16,1,15,0
1021,7,12 21 28 29 36 39,12 15 17 24 29 45 +16,2,12 29,0
1021,8,9 25 32 37 42 43,12 15 17 24 29 45 +16,0,,0
1021,9,2 7 19 24 33 43,12 15 17 24 29 45 +16,1,24,0
1021,10,1 8 11 25 27 33,12 15 17 24 29 45 +16,0,,0
1022,1,13 23 30 39 40 45,5 6 11 29 42 45 +28,1,45,0
1022,2,3 13 19 21 30 37,5 6 11 29 42 45 +28,0,,0
1022,3,9 11 18 32 36 43,5 6 11 29 42 45 +28,1,11,0
1022,4,9 26 29 32 34 40,5 6 11 29 42 45 +28,1,29,0
1022,5,21 22 23 24 27 37,5 6 11 29 42 45 +28,0,,0
1022,6,4 17 19 30 33 42,5 6 11 29 42 45 +28,1,42,0
1022,7,5 9 17 19 32 45,5 6 11 29 42 45 +28,2,5 45,0
1022,8,1 6 19 25 28 39,5 6 11 29 42 45 +28,1,6,0
1022,9,2 9 20 24 28 36,5 6 11 29 42 45 +28,0,,0
1022,10,2 7 8 10 25 35,5 6 11 29 42 45 +28,0,,0
1023,1,17 18 19 24 37 41,10 14 16 18 29 35 +25,1,18,0
1023,2,1 2 10 12 26 30,10 14 16 18 29 35 +25,1,10,0
1023,3,7 11 23 27 28 32,10 14 16 18 29 35 +25,0,,0
1023,4,1 28 29 38 39 43,10 14 16 18 29 35 +25,1,29,0
1023,5,2 29 33 40 42 44,10 14 16 18 29 35 +25,1,29,0
1023,6,1 24 25 27 41 44,10 14 16 18 29 35 +25,0,,0
1023,7,2 13 23 26 36 43,10 14 16 18 29 35 +25,0,,0
1023,8,5 6 13 30 35 41,10 14 16 18 29 35 +25,1,35,0
1023,9,28 31 33 34 39 41,10 14 16 18 29 35 +25,0,,0
1023,10,10 17 20 27 38 43,10 14 16 18 29 35 +25,1,10,0
1024,1,5 26 28 31 37 42,9 18 20 22 38 44 +10,0,,0
1024,2,2 7 15 18 35 44,9 18 20 22 38 44 +10,2,18 44,0
1024,3,4 23 32 33 36 39,9 18 20 22 38 44 +10,0,,0
1024,4,3 11 20 23 29 39,9 18 20 22 38 44 +10,1,20,0
1024,5,10 11 18 20 38 45,9 18 20 22 38 44 +10,3,18 20 38,5
1024,6,8 9 10 14 25 37,9 18 20 22 38 44 +10,1,9,0
1024,7,2 6 19 24 28 33,9 18 20 22 38 44 +10,0,,0
1024,8,21 23 24 26 38 44,9 18 20 22 38 44 +10,2,38 44,0
1024,9,2 3 14 24 32 39,9 18 20 22 38 44 +10,0,,0
1024,10,1 8 10 23 41 45,9 18 20 22 38 44 +10,0,,0
1025,1,8 16 20 22 33 40,8 9 20 25 29 33 +7,3,8 20 33,5
1025,2,2 5 15 24 36 44,8 9 20 25 29 33 +7,0,,0
1025,3,16 17 24 37 38 40,8 9 20 25 29 33 +7,0,,0
1025,4,3 8 17 24 29 43,8 9 20 25 29 33 +7,2,8 29,0
1025,5,2 6 8 14 19 20,8 9 20 25 29 33 +7,2,8 20,0
1025,6,7 11 13 32 33 44,8 9 20 25 29 33 +7,1,33,0
1025,7,3 5 7 34 36 42,8 9 20 25 29 33 +7,0,,0
1025,8,4 15 19 23 24 25,8 9 20 25 29 33 +7,1,25,0
1025,9,1 6 9 15 40 44,8 9 20 25 29 33 +7,1,9,0
1025,10,1 6 22 23 35 43,8 9 20 25 29 33 +7,0,,0
1026,1,10 11 27 35 42 45,5 12 13 31 32 41 +34,0,,0
1026,2,3 13 21 26 28 38,5 12 13 31 32 41 +34,1,13,0
1026,3,4 11 19 31 35 37,5 12 13 31 32 41 +34,1,31,0
1026,4,1 9 14 20 24 40,5 12 13 31 32 41 +34,0,,0
1026,5,16 17 21 25 28 39,5 12 13 31 32 41 +34,0,,0
1026,6,3 22 30 31 35 42,5 12 13 31 32 41 +34,1,31,0
1026,7,7 8 10 14 23 34,5 12 13 31 32 41 +34,0,,0
1026,8,4 11 21 28 35 43,5 12 13 31 32 41 +34,0,,0
1026,9,8 18 25 36 38 43,5 12 13 31 32 41 +34,0,,0
1026,10,4 14 16 17 20 22,5 12 13 31 32 41 +34,0,,0
1027,1,14 22 24 25 35 38,14 16 27 35 39 45 +5,2,14 35,0
1027,2,1 4 5 18 35 43,14 16 27 35 39 45 +5,1,35,0
1027,3,3 6 13 16 21 33,14 16 27 35 39 45 +5,1,16,0
1027,4,6 33 37 38 40 44,14 16 27 35 39 45 +5,0,,0
1027,5,4 16 17 22 34 37,14 16 27 35 39 45 +5,1,16,0
1027,6,27 28 29 33 34 38,14 16 27 35 39 45 +5,1,27,0
1027,7,8 24 30 35 43 44,14 16 27 35 39 45 +5,1,35,0
1027,8,2 12 18 33 36 45,14 16 27 35 39 45 +5,1,45,0
1027,9,4 7 10 28 42 44,14 16 27 35 39 45 +5,0,,0
1027,10,6 23 25 26 33 42,14 16 27 35 39 45 +5,0,,0
1028,1,9 12 15 30 31 39,5 7 12 13 18 35 +23,1,12,0
1028,2,4 17 20 29 33 43,5 7 12 13 18 35 +23,0,,0
1028,3,2 10 14 22 29 39,5 7 12 13 18 35 +23,0,,0
1028,4,2 9 26 31 44 45,5 7 12 13 18 35 +23,0,,0
1028,5,5 10 20 24 28 44,5 7 12 13 18 35 +23,1,5,0
1028,6,8 17 28 34 36 44,5 7 12 13 18 35 +23,0,,0
1028,7,2 4 5 12 26 38,5 7 12 13 18 35 +23,2,5 12,0
1028,8,6 22 23 39 43 45,5 7 12 13 18 35 +23,0,,0
1028,9,18 24 26 27 35 43,5 7 12 13 18 35 +23,2,18 35,0
1028,10,10 15 18 30 37 38,5 7 12 13 18 35 +23,1,18,0
1029,1,3 10 20 30 38 39,12 30 32 37 39 41 +24,2,30 39,0
1029,2,2 8 12 27 34 37,12 30 32 37 39 41 +24,2,12 37,0
1029,3,9 10 19 20 24 39,12 30 32 37 39 41 +24,1,39,0
1029,4,2 9 16 19 21 42,12 30 32 37 39 41 +24,0,,0
1029,5,1 5 10 18 38 42,12 30 32 37 39 41 +24,0,,0
1029,6,11 27 37 39 44 45,12 30 32 37 39 41 +24,2,37 39,0
1029,7,14 27 34 35 37 38,12 30 32 37 39 41 +24,1,37,0
1029,8,5 10 11 15 18 37,12 30 32 37 39 41 +24,1,37,0
1029,9,14 24 37 40 42 44,12 30 32 37 39 41 +24,1,37,0
1029,10,23 29 30 39 42 43,12 30 32 37 39 41 +24,2,30 39,0
1030,1,2 4 8 12 33 41,2 5 11 17 24 29 +9,1,2,0
1030,2,2 3 27 38 41 43,2 5 11 17 24 29 +9,1,2,0
1030,3,14 21 27 28 33 37,2 5 11 17 24 29 +9,0,,0
1030,4,7 8 9 38 39 42,2 5 11 17 24 29 +9,0,,0
1030,5,25 27 29 34 40 43,2 5 11 17 24 29 +9,1,29,0
1030,6,11 13 16 39 41 44,2 5 11 17 24 29 +9,1,11,0
1030,7,5 11 12 22 24 41,2 5 11 17 24 29 +9,3,5 11 24,5
1030,8,6 29 31 32 36 44,2 5 11 17 24 29 +9,1,29,0
1030,9,3 6 13 22 31 33,2 5 11 17 24 29 +9,0,,0
1030,10,1 13 17 27 30 38,2 5 11 17 24 29 +9,1,17,0
1031,1,18 26 27 29 37 42,6 7 22 32 35 36 +19,0,,0
1031,2,7 21 23 25 26 41,6 7 22 32 35 36 +19,1,7,0
1031,3,1 11 12 16 18 22,6 7 22 32 35 36 +19,1,22,0
1031,4,1 6 21 30 37 43,6 7 22 32 35 36 +19,1,6,0
1031,5,5 7 14 15 24 45,6 7 22 32 35 36 +19,1,7,0
1031,6,4 10 25 40 42 44,6 7 22 32 35 36 +19,0,,0
1031,7,4 8 11 30 42 45,6 7 22 32 35 36 +19,0,,0
1031,8,4 7 12 36 38 40,6 7 22 32 35 36 +19,2,7 36,0
1031,9,14 15 20 24 34 41,6 7 22 32 35 36 +19,0,,0
1031,10,7 15 20 31 35 42,6 7 22 32 35 36 +19,2,7 35,0
1032,1,9 11 32 36 40 44,1 6 12 19 36 42 +28,1,36,0
1032,2,9 20 23 30 38 43,1 6 12 19 36 42 +28,0,,0
1032,3,1 11 18 24 32 37,1 6 12 19 36 42 +28,1,1,0
1032,4,1 2 10 15 30 35,1 6 12 19 36 42 +28,1,1,0
1032,5,8 9 23 25 31 32,1 6 12 19 36 42 +28,0,,0
1032,6,21 29 34 37 38 40,1 6 12 19 36 42 +28,0,,0
1032,7,2 4 20 34 35 45,1 6 12 19 36 42 +28,0,,0
1032,8,2 5 10 15 31 40,1 6 12 19 36 42 +28,0,,0
1032,9,1 8 11 22 29 42,1 6 12 19 36 42 +28,2,1 42,0
1032,10,9 10 16 31 40 42,1 6 12 19 36 42 +28,1,42,0
1033,1,13 14 18 30 43 45,3 11 15 20 35 44 +10,0,,0
1033,2,1 2 10 20 38 40,3 11 15 20 35 44 +10,1,20,0
1033,3,12 13 26 31 37 41,3 11 15 20 35 44 +10,0,,0
1033,4,13 14 15 27 38 39,3 11 15 20 35 44 +10,1,15,0
1033,5,5 8 30 32 33 35,3 11 15 20 35 44 +10,1,35,0
1033,6,8 26 27 29 34 39,3 11 15 20 35 44 +10,0,,0
1033,7,13 27 33 35 39 44,3 11 15 20 35 44 +10,2,35 44,0
1033,8,4 11 17 18 24 40,3 11 15 20 35 44 +10,1,11,0
1033,9,2 21 27 34 38 42,3 11 15 20 35 44 +10,0,,0
1033,10,2 3 12 20 29 39,3 11 15 20 35 44 +10,2,3 20,0
1034,1,2 5 9 17 34 39,26 31 32 33 38 40 +11,0,,0
1034,2,9 15 27 35 37 42,26 31 32 33 38 40 +11,0,,0
1034,3,13 22 23 33 35 40,26 31 32 33 38 40 +11,2,33 40,0
1034,4,4 16 17 31 38 45,26 31 32 33 38 40 +11,2,31 38,0
1034,5,3 9 22 27 38 45,26 31 32 33 38 40 +11,1,38,0
1034,6,6 13 35 38 40 41,26 31 32 33 38 40 +11,2,38 40,0
1034,7,7 16 21 24 26 33,26 31 32 33 38 40 +11,2,26 33,0
1034,8,6 20 31 34 38 44,26 31 32 33 38 40 +11,2,31 38,0
1034,9,1 14 35 41 42 45,26 31 32 33 38 40 +11,0,,0
1034,10,2 4 7 13 21 28,26 31 32 33 38 40 +11,0,,0
1035,1,9 17 31 33 34 40,9 14 34 35 41 42 +2,2,9 34,0
1035,2,9 13 20 21 31 35,9 14 34 35 41 42 +2,2,9 35,0
1035,3,4 10 23 26 28 31,9 14 34 35 41 42 +2,0,,0
1035,4,13 16 19 35 37 38,9 14 34 35 41 42 +2,1,35,0
1035,5,15 18 19 38 40 41,9 14 34 35 41 42 +2,1,41,0
1035,6,2 6 9 20 25 39,9 14 34 35 41 42 +2,1,9,0
1035,7,4 5 15 17 28 43,9 14 34 35 41 42 +2,0,,0
1035,8,4 12 23 27 36 43,9 14 34 35 41 42 +2,0,,0
1035,9,9 10 14 15 22 42,9 14 34 35 41 42 +2,3,9 14 42,5
1035,10,9 15 23 34 37 40,9 14 34 35 41 42 +2,2,9 34,0
1036,1,3 15 27 31 34 42,2 5 22 32 34 45 +39,1,34,0
1036,2,12 15 17 21 25 36,2 5 22 32 34 45 +39,0,,0
1036,3,1 9 35 37 39 45,2 5 22 32 34 45 +39,1,45,0
1036,4,9 11 19 20 21 23,2 5 22 32 34 45 +39,0,,0
1036,5,3 16 17 23 36 41,2 5 22 32 34 45 +39,0,,0
1036,6,2 4 21 26 34 40,2 5 22 32 34 45 +39,2,2 34,0
1036,7,9 15 27 31 35 41,2 5 22 32 34 45 +39,0,,0
1036,8,7 11 21 33 36 38,2 5 22 32 34 45 +39,0,,0
1036,9,6 8 14 31 37 39,2 5 22 32 34 45 +39,0,,0
1036,10,2 6 22 30 41 45,2 5 22 32 34 45 +39,3,2 22 45,5
1037,1,3 7 9 20 30 33,2 14 15 22 27 33 +31,1,33,0
1037,2,24 27 32 33 34 41,2 14 15 22 27 33 +31,2,27 33,0
1037,3,2 4 6 9 10 31,2 14 15 22 27 33 +31,1,2,0
1037,4,6 17 23 25 33 36,2 14 15 22 27 33 +31,1,33,0
1037,5,5 17 32 33 39 40,2 14 15 22 27 33 +31,1,33,0
1037,6,7 11 16 31 36 44,2 14 15 22 27 33 +31,0,,0
1037,7,2 31 39 40 43 44,2 14 15 22 27 33 +31,1,2,0
1037,8,12 15 23 25 31 39,2 14 15 22 27 33 +31,1,15,0
1037,9,5 11 21 22 37 42,2 14 15 22 27 33 +31,1,22,0
1037,10,1 3 16 27 35 45,2 14 15 22 27 33 +31,1,27,0
1038,1,14 25 27 33 39 41,7 16 24 27 37 44 +2,1,27,0
1038,2,2 9 21 30 34 40,7 16 24 27 37 44 +2,0,,0
1038,3,1 6 22 31 38 42,7 16 24 27 37 44 +2,0,,0
1038,4,9 11 13 19 32 40,7 16 24 27 37 44 +2,0,,0
1038,5,6 15 20 28 29 37,7 16 24 27 37 44 +2,1,37,0
1038,6,12 14 19 22 29 43,7 16 24 27 37 44 +2,0,,0
1038,7,1 18 20 27 30 32,7 16 24 27 37 44 +2,1,27,0
1038,8,1 9 11 20 27 44,7 16 24 27 37 44 +2,2,27 44,0
1038,9,11 14 18 24 27 33,7 16 24 27 37 44 +2,2,24 27,0
1038,10,11 15 22 32 37 42,7 16 24 27 37 44 +2,1,37,0
1039,1,3 11 12 23 25 31,2 3 6 19 36 39 +26,1,3,0
1039,2,6 15 16 19 26 44,2 3 6 19 36 39 +26,2,6 19,0
1039,3,6 8 18 23 26 29,2 3 6 19 36 39 +26,1,6,0
1039,4,7 8 12 28 32 37,2 3 6 19 36 39 +26,0,,0
1039,5,1 8 15 21 22 33,2 3 6 19 36 39 +26,0,,0
1039,6,7 10 12 19 24 33,2 3 6 19 36 39 +26,1,19,0
1039,7,4 12 15 18 24 25,2 3 6 19 36 39 +26,0,,0
1039,8,8 16 20 21 26 34,2 3 6 19 36 39 +26,0,,0
1039,9,1 8 9 23 34 45,2 3 6 19 36 39 +26,0,,0
1039,10,1 7 18 19 28 43,2 3 6 19 36 39 +26,1,19,0
1040,1,6 13 19 24 29 33,8 16 26 29 31 36 +11,1,29,0
1040,2,5 16 20 26 32 35,8 16 26 29 31 36 +11,2,16 26,0
1040,3,5 23 24 29 32 42,8 16 26 29 31 36 +11,1,29,0
1040,4,19 22 23 32 35 41,8 16 26 29 31 36 +11,0,,0
1040,5,3 6 9 25 26 36,8 16 26 29 31 36 +11,2,26 36,0
1040,6,6 8 14 16 28 36,8 16 26 29 31 36 +11,3,8 16 36,5
1040,7,5 10 11 12 23 25,8 16 26 29 31 36 +11,0,,0
1040,8,7 15 22 24 26 37,8 16 26 29 31 36 +11,1,26,0
1040,9,5 24 27 29 35 37,8 16 26 29 31 36 +11,1,29,0
1040,10,2 10 18 20 23 41,8 16 26 29 31 36 +11,0,,0
1041,1,2 7 12 15 21 40,6 7 9 11 17 18 +45,1,7,0
1041,2,12 16 26 30 40 43,6 7 9 11 17 18 +45,0,,0
1041,3,6 13 18 20 32 44,6 7 9 11 17 18 +45,2,6 18,0
1041,4,4 6 10 18 22 39,6 7 9 11 17 18 +45,2,6 18,0
1041,5,6 11 13 23 39 41,6 7 9 11 17 18 +45,2,6 11,0
1041,6,6 8 15 21 31 32,6 7 9 11 17 18 +45,1,6,0
1041,7,8 12 16 24 28 40,6 7 9 11 17 18 +45,0,,0
1041,8,11 17 18 24 28 35,6 7 9 11 17 18 +45,3,11 17 18,5
1041,9,13 21 34 37 43 45,6 7 9 11 17 18 +45,0,,0
1041,10,19 30 34 39 40 43,6 7 9 11 17 18 +45,0,,0
1042,1,5 21 23 25 32 42,5 14 15 23 34 43 +4,2,5 23,0
1042,2,7 11 14 15 16 38,5 14 15 23 34 43 +4,2,14 15,0
1042,3,5 12 19 21 31 36,5 14 15 23 34 43 +4,1,5,0
1042,4,6 9 15 19 32 33,5 14 15 23 34 43 +4,1,15,0
1042,5,1 8 13 16 26 33,5 14 15 23 34 43 +4,0,,0
1042,6,8 17 18 23 28 33,5 14 15 23 34 43 +4,1,23,0
1042,7,6 14 20 23 28 45,5 14 15 23 34 43 +4,2,14 23,0
1042,8,3 9 26 33 39 45,5 14 15 23 34 43 +4,0,,0
1042,9,2 7 22 30 34 38,5 14 15 23 34 43 +4,1,34,0
1042,10,15 25 28 29 38 39,5 14 15 23 34 43 +4,1,15,0
1043,1,1 5 12 21 22 38,3 5 12 22 26 31 +19,3,5 12 22,5
1043,2,5 9 15 22 30 36,3 5 12 22 26 31 +19,2,5 22,0
1043,3,2 5 22 30 37 44,3 5 12 22 26 31 +19,2,5 22,0
1043,4,10 22 26 33 42 43,3 5 12 22 26 31 +19,2,22 26,0
1043,5,2 17 20 25 26 40,3 5 12 22 26 31 +19,1,26,0
1043,6,2 8 16 28 30 33,3 5 12 22 26 31 +19,0,,0
1043,7,7 12 17 34 35 38,3 5 12 22 26 31 +19,1,12,0
1043,8,3 4 14 22 31 44,3 5 12 22 26 31 +19,3,3 22 31,5
1043,9,3 4 11 25 29 42,3 5 12 22 26 31 +19,1,3,0
1043,10,7 11 15 23 29 38,3 5 12 22 26 31 +19,0,,0
1044,1,16 24 27 29 30 37,12 17 20 26 28 36 +4,0,,0
